11959,24.464917,1.013054,-47.648123
11960,24.493137,0.334716,-46.981457
11961,24.438633,1.667728,-46.888737
11962,24.466853,0.989389,-46.222070
11963,-24.461820,1.084144,-4.382128
11964,-24.489713,0.409746,-5.048794
11965,-24.413747,1.871735,-5.687015
11966,-24.477780,0.851062,-5.853725
11967,-18.582377,15.938750,-62.991030
11968,-18.005573,16.602497,-64.210547
11969,-19.082697,15.352073,-63.943623
11970,-18.646497,15.869583,-64.610290
11971,-24.465390,1.042488,-17.693787
11972,-24.489243,0.419038,-16.978203
11973,-24.403090,2.049311,-17.326710
11974,-24.466633,1.026324,-16.092217
11975,24.464367,1.048080,-16.132937
11976,24.466463,1.021024,-17.707777
11977,24.490317,0.397575,-16.992193
11978,-24.480630,0.792933,-43.882300
11979,-24.491780,0.366311,-43.053300
11980,-24.420960,1.778342,-43.713257
11981,-24.467927,0.989761,-42.337717
11982,24.424240,1.850402,-17.402033
11983,24.254643,3.395844,-17.382633
11984,24.422143,1.877458,-16.493860
11985,24.324087,2.802061,-16.324857
11986,-23.688773,6.181361,-42.383890
11987,-23.833210,5.639536,-41.638767
11988,-23.432193,7.131474,-41.966167
11989,-23.433887,7.124644,-40.888640
11990,-24.397787,2.104816,-4.882084
11991,24.338530,2.697116,-17.941693
11992,-23.650200,6.358137,-40.618893
11993,-24.404333,2.033147,-16.391807
11994,-22.742937,9.078301,-45.070573
11995,-22.750200,9.060508,-43.950590
11996,-22.273010,10.159966,-45.515727
11997,-22.318660,10.067893,-43.706033
11998,-24.455743,1.118044,-46.260887
11999,-24.427523,1.796383,-46.927553
12000,-24.492943,0.339463,-47.000000
12001,-24.464723,1.017801,-47.666667
12002,-17.941453,16.671663,-63.257953
12003,-24.408257,1.975170,-42.835340
12004,-23.123957,8.022339,-46.738513
12005,-22.347313,10.011769,-47.244560
12006,-22.763040,9.023812,-47.473400
12007,-24.150570,3.956829,-45.718827
12008,-24.191257,3.733518,-46.771430
12009,-23.769377,5.879287,-46.853270
12010,-23.975640,4.971231,-47.510543
12011,24.262440,3.273228,-45.518123
12012,24.254473,3.333334,-47.473830
12013,24.084000,4.435673,-45.556280
12014,23.937840,5.136420,-46.752600
12015,23.555353,6.665872,-46.015760
12016,23.722397,6.097322,-46.876813
12017,23.312433,7.515421,-46.736990
12018,23.479477,6.946871,-47.598043
12019,23.553780,6.666492,-41.237200
12020,23.822353,5.674487,-41.837037
12021,23.301473,7.537805,-42.026143
12022,23.462510,7.004482,-43.102323
12023,23.915960,5.225292,-44.756563
12024,23.602757,6.494589,-45.091830
12025,23.758427,5.933286,-42.956740
12026,23.346440,7.382611,-44.156413
12027,-18.213490,16.377637,-54.283700
12028,-18.710183,15.794830,-54.904020
12029,-18.720997,15.768023,-53.501033
12030,-19.217690,15.185217,-54.121353
12031,-24.391980,2.190612,-44.587510
12032,-24.488850,0.426622,-44.829000
12033,-23.900113,5.338373,-43.911900
12034,-23.700317,6.138726,-43.264037
12035,-23.749630,5.948195,-45.012747
12036,-23.442067,7.077734,-44.877623
12037,-23.110663,8.060510,-45.550787
12038,-23.407847,7.193342,-43.834430
12039,-23.083707,8.158326,-43.387610
12040,-23.145137,7.987724,-40.554607
12041,-23.119597,8.053822,-42.399493
12042,-24.286610,3.057020,-15.735997
12043,-24.130153,4.150527,-16.388310
12044,-24.488067,0.441317,-6.804930
12045,-24.437120,1.352112,-7.259670
12046,-24.373087,2.372785,-6.426294
12047,-24.444720,1.337052,-14.222390
12048,-24.432167,1.486781,-12.191967
12049,5.114998,23.941553,-40.553013
12050,3.805190,24.184327,-40.553300
12051,3.145327,24.278963,-41.554640
12052,1.820083,24.414103,-43.557750
12053,1.154701,24.454607,-44.559573
12054,-0.177151,24.481213,-46.562747
12055,-0.843621,24.467317,-45.563150
12056,-0.177151,24.481213,-44.561577
12057,-2.173203,24.385210,-45.563837
12058,-2.836318,24.317000,-44.563420
12059,-4.154764,24.126730,-44.563193
12060,-2.173205,24.385210,-43.563473
12061,-4.810109,24.004667,-43.563247
12062,-0.843621,24.467317,-43.562317
12063,-4.154779,24.126727,-42.563063
12064,-0.177151,24.481213,-42.560590
12065,-2.836320,24.317000,-42.563063
12066,1.154700,24.454607,-42.558027
12067,-2.173205,24.385210,-41.563080
12068,1.820083,24.414103,-41.556330
12069,-0.843621,24.467317,-41.561763
12070,1.154700,24.454607,-40.557060
12071,-0.177151,24.481213,-40.559930
12072,-0.843621,24.467317,-39.561260
12073,-0.177151,24.481213,-38.559347
12074,-0.843621,24.467317,-37.559897
12075,-0.177151,24.481213,-36.557473
12076,-0.843620,24.467317,-35.557273
12077,3.145337,24.278963,-21.549487
12078,-0.843587,24.467317,-21.549330
12079,1.820089,24.414103,-21.549397
12080,1.154702,24.454607,-22.549247
12081,-0.177151,24.481213,-22.549213
12082,1.820085,24.414103,-23.549333
12083,-2.173205,24.385210,-29.553373
12084,1.154701,24.454607,-24.549207
12085,-2.836321,24.317000,-28.553543
12086,-0.843621,24.467317,-25.549760
12087,-2.173205,24.385210,-27.551923
12088,-0.177151,24.481213,-24.549217
12089,-2.836321,24.317000,-26.552310
12090,-0.843620,24.467317,-23.549310
12091,-2.173205,24.385210,-25.551007
12092,-2.836321,24.317000,-24.551087
12093,-4.154782,24.126727,-24.553100
12094,-2.173205,24.385210,-23.549933
12095,-4.810125,24.004663,-23.553353
12096,-2.836320,24.317000,-22.550093
12097,-4.154779,24.126727,-22.551500
12098,-2.173171,24.385210,-21.549587
12099,-4.810120,24.004663,-21.551697
12100,-6.108466,23.707543,-19.551773
12101,-6.751170,23.532597,-18.552090
12102,-4.809814,24.004727,-19.550987
12103,-6.106790,23.707970,-17.552163
12104,-4.154668,24.126743,-20.550620
12105,-4.808079,24.005077,-17.551760
12106,-2.836177,24.317017,-20.549917
12107,-4.153808,24.126887,-18.550900
12108,-2.172738,24.385247,-19.550083
12109,-2.835222,24.317133,-18.550700
12110,-0.843120,24.467333,-19.549963
12111,-2.170826,24.385410,-17.551463
12112,-0.176975,24.481210,-20.549540
12113,-0.841133,24.467407,-17.551450
12114,1.154848,24.454603,-20.549573
12115,-0.175912,24.481217,-18.550567
12116,1.820590,24.414063,-19.550010
12117,1.155975,24.454553,-18.550580
12118,3.145846,24.278900,-19.550037
12119,1.822747,24.413897,-17.551497
12120,3.805351,24.184300,-20.549690
12121,3.148057,24.278617,-17.551523
12122,5.115216,23.941510,-20.549710
12123,3.806541,24.184110,-18.550633
12124,5.116388,23.941263,-18.550667
12125,5.767812,23.792710,-17.551577
12126,5.765557,23.793263,-19.550090
12127,7.053489,23.443760,-17.551590
12128,8.940677,22.790920,-18.550710
12129,9.559336,22.538407,-17.551587
12130,7.687778,23.243470,-18.550720
12131,10.771153,21.985083,-17.551587
12132,7.051271,23.444420,-19.550130
12133,11.364187,21.684470,-18.550497
12134,7.686605,23.243863,-20.549763
12135,10.768780,21.986243,-19.549847
12136,7.050684,23.444597,-21.549540
12137,9.557087,22.539370,-19.550060
12138,5.765009,23.793400,-21.549527
12139,8.939523,22.791363,-20.549703
12140,5.115001,23.941553,-22.549473
12141,9.556482,22.539630,-21.549313
12142,3.805194,24.184327,-22.549453
12143,8.939199,22.791493,-22.549227
12144,3.145329,24.278963,-23.549450
12145,7.686319,23.243960,-22.549393
12146,3.805190,24.184327,-24.549507
12147,7.050586,23.444627,-23.549403
12148,3.145328,24.278963,-25.549547
12149,5.764944,23.793417,-23.549497
12150,1.820083,24.414103,-25.549363
12151,5.114998,23.941553,-24.549533
12152,1.154700,24.454607,-26.549347
12153,5.764944,23.793417,-25.549580
12154,-0.177151,24.481213,-26.549733
12155,5.114998,23.941553,-26.549633
12156,-0.843621,24.467317,-27.550593
12157,3.805190,24.184327,-26.549627
12158,-0.177151,24.481213,-28.550253
12159,3.145327,24.278963,-27.549740
12160,-0.843621,24.467317,-29.551413
12161,1.820083,24.414103,-27.549643
12162,-0.177151,24.481213,-30.551377
12163,1.154700,24.454607,-28.549690
12164,-0.843621,24.467317,-31.552973
12165,1.820083,24.414103,-29.549973
12166,-0.177152,24.481213,-32.553147
12167,1.154700,24.454607,-30.550500
12168,-0.843621,24.467317,-33.554907
12169,1.820083,24.414103,-31.550910
12170,-0.177151,24.481213,-34.555190
12171,1.154700,24.454607,-32.551960
12172,1.154700,24.454607,-34.553587
12173,1.820083,24.414103,-33.552117
12174,3.145327,24.278963,-35.551920
12175,3.145327,24.278963,-33.551183
12176,1.820083,24.414103,-35.553400
12177,3.805190,24.184327,-34.551173
12178,1.154700,24.454607,-36.555203
12179,5.114999,23.941553,-34.550887
12180,1.820083,24.414103,-37.554757
12181,5.764946,23.793417,-35.551187
12182,1.154700,24.454607,-38.556477
12183,5.114999,23.941553,-36.551287
12184,1.820083,24.414103,-39.555520
12185,3.805190,24.184327,-36.551733
12186,3.145327,24.278963,-39.553450
12187,3.145327,24.278963,-37.552767
12188,7.050589,23.444627,-37.551613
12189,3.805190,24.184327,-38.552417
12190,5.764945,23.793417,-37.551613
12191,9.556642,22.539553,-37.552597
12192,5.114998,23.941553,-38.551710
12193,8.939317,22.791437,-38.552837
12194,5.764944,23.793417,-39.552457
12195,7.686303,23.243967,-38.552203
12196,10.768710,21.986253,-39.554763
12197,7.050605,23.444620,-39.552950
12198,9.556578,22.539583,-39.554250
